siren,siret_siege,nom_entreprise,personne_morale,entreprise_cessee,statut_rcs,forme_juridique,categorie_juridique,code_naf,libelle_code_naf,domaine_activite,tranche_effectif,effectif_min,effectif_max,annee_effectif,date_creation,ville,code_postal,code_commune,adresse_ligne_1,adresse_ligne_2,departement
329120463,32912046300073,COOK FRANCE,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,46.46Z,Commerce de gros (commerce interentreprises) de produits pharmaceutiques,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1984-02-09,PARIS,75015,75115,4 RUE PLUMET,,93
534522990,53452299000058,RISK CONTROL,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.20B,"Analyses, essais et inspections techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2023,2011-08-26,COURBEVOIE,92400,92026,20 T RUE DE BEZONS,TOUR CIEL - ETAGE 40,93
439853136,43985313600075,BELTA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.52Z,Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,2001-10-23,ROUVIGNIES,59220,59515,RUE MARC JODOT,PARC D'ACTIVITES DE L'AERODROME OUEST,93
435233812,43523381200054,HERMES MANUFACTURE DE METAUX (HMM),True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.72Z,Commerce de gros (commerce interentreprises) de minerais et métaux,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2023,2001-03-27,FONTENAY-SOUS-BOIS,94120,94033,38 RUE ROGER SALENGRO,,93
851075275,85107527500038,L'OREE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,88.99B,Action sociale sans hébergement n.c.a.,Action sociale sans hébergement,21,50,99,2022,2019-05-20,PARIS,75020,75120,1 RUE PHILIDOR,,93
384684957,38468495700051,ALBHADES PROVENCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.20B,"Analyses, essais et inspections techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2022,1992-02-03,ORAISON,04700,04143,940 AVENUE DE TRAVERSETOLO,,93
785348400,78534840000058,COULON,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.34Z,Travaux de peinture et vitrerie,Travaux de construction spécialisés,21,50,99,2022,1900-01-01,VANVES,92170,92075,15 RUE RENE COCHE,,93
532821089,53282108900317,BAXTERSTOREY FRANCE S.A.S.,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.22Z,Conseil pour les affaires et autres conseils de gestion,Activités des sièges sociaux ; conseil de gestion,31,200,249,2023,2011-05-19,PARIS,75008,75108,83 RUE DE MONCEAU,,93
316389196,31638919600171,FIRAC,True,0,Inscrit,"SAS, société par actions simplifiée",5710,33.20C,Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels,Réparation et installation de machines et d'équipements,22,100,199,2023,1979-01-01,POISSY,78300,78498,30 RUE GUSTAVE EIFFEL,,93
399403435,39940343500361,APERAM STAINLESS SERVICES & SOLUTIONS FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.72Z,Commerce de gros (commerce interentreprises) de minerais et métaux,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2023,1994-12-20,ISBERGUES,62330,62473,RUE PIERRE LOTI,,93
812243996,81224399600046,CHOOSE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.91A,Vente à distance sur catalogue général,"Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2023,2015-06-04,SAINT-DENIS,93200,93066,5 RUE PLEYEL,,93
302694922,30269492200097,ENTREPRISE AMICA SA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.21A,Travaux d'installation électrique dans tous locaux,Travaux de construction spécialisés,22,100,199,2022,1981-12-02,ARGENTEUIL,95100,95018,116 QUAI DE BEZONS,BATIMENT B,94
535236681,53523668100057,SASCA SOCIETE D'AVITAILLEMENT ET DE STOCKAGE DE CARBURANTS AVIATION,True,0,Inscrit,Société en nom collectif,5202,52.23Z,Services auxiliaires des transports aériens,Entreposage et services auxiliaires des transports,22,100,199,2022,2011-10-04,RUNGIS,94150,94065,1 PLACE GUSTAVE EIFFEL,SITE DE RUNGIS,94
381044924,38104492400086,DERICHEBOURG HOSPITALITY,True,0,Inscrit,"SAS, société par actions simplifiée",5710,82.99Z,Autres activités de soutien aux entreprises n.c.a.,Activités administratives et autres activités de soutien aux entreprises,31,200,249,2023,1991-01-25,CRETEIL,94000,94028,51 CHEMIN DES MECHES,,94
753346410,75334641000040,TOSHIBA GLOBAL COMMERCE SOLUTIONS (FRANCE) SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,62.02B,Tierce maintenance de systèmes et d'applications informatiques,"Programmation, conseil et autres activités informatiques",22,100,199,2022,2012-08-08,RUEIL-MALMAISON,92500,92063,1 RUE EUGENE ET ARMAND PEUGEOT,1-5-IMMEUBLE COROSA,94
326216132,32621613200018,ASSELIN,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.32A,Travaux de menuiserie bois et PVC,Travaux de construction spécialisés,22,100,199,2023,1982-09-01,THOUARS,79100,79329,10 BD AUGUSTE RODIN,,94
333266765,33326676500101,ZEBRA TECHNOLOGIES FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.52Z,Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1985-07-26,RUNGIS,94150,94065,40 RUE D'ARCUEIL,,94
334504768,33450476800014,SOPADI STEF TRANSPORT PARIS ATHIS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,52.29A,"Messagerie, fret express",Entreposage et services auxiliaires des transports,32,250,499,2022,1986-01-01,ATHIS-MONS,91200,91027,14 RUE HELENE BOUCHER,ZONE DES GUYARDS CD 118,94
999990005,99999000500038,STEF,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,68.20B,Location de terrains et d'autres biens immobiliers,Activités immobilières,32,250,499,2022,1900-01-01,PARIS,75008,75108,93 BOULEVARD MALESHERBES,,94
395325053,39532505300019,HD ASSURANCES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,66.22Z,Activités des agents et courtiers d'assurances,Activités auxiliaires de services financiers et d'assurance,21,50,99,2023,1994-01-02,IVRY-SUR-SEINE,94200,94041,51 RUE HOCHE,51-55,94
378927669,37892766900218,HTP HAUTE TECHNOLOGIE PLASTIQUE SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,81.29B,Autres activités de nettoyage n.c.a.,Services relatifs aux bâtiments et aménagement paysager,21,50,99,2023,1990-05-01,SENLIS,60300,60612,19 AVENUE ETIENNE AUDIBERT,,94
572089795,57208979500023,SODERN,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,26.51A,Fabrication d'équipements d'aide à la navigation,"Fabrication de produits informatiques, électroniques et optiques",32,250,499,2022,1973-01-01,LIMEIL-BREVANNES,94450,94044,20 AVENUE DESCARTES,,94
538778523,53877852300034,A.O.P,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,52.23Z,Services auxiliaires des transports aériens,Entreposage et services auxiliaires des transports,32,250,499,2022,2011-12-21,RAMONVILLE-SAINT-AGNE,31520,31446,106 AVENUE TOLOSANE,,94
808496095,80849609500031,GROSSISTE FRANCOCHINE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.90Z,Commerce de gros (commerce interentreprises) non spécialisé,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,2014-09-01,BONNEUIL-SUR-MARNE,94380,94011,2 ROUTE DE L’OUEST,,94
402038160,40203816000014,SOCIETE D'EXPLOITATION DE LA MAISON DE SANTE DE NOGENT SUR MARNE,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,86.10Z,Activités hospitalières,Activités pour la santé humaine,22,100,199,2022,1995-07-01,NOGENT-SUR-MARNE,94130,94052,30 RUE DE PLAISANCE,PAVILLON LES CHARMES,94
692039514,69203951400017,T.N.C. CHAILLOT-THEATRE NATIONAL DE LA DANSE,True,0,Inscrit,Établissement public national à caractère industriel ou commercial doté d'un comptable public,4110,90.01Z,Arts du spectacle vivant,"Activités créatives, artistiques et de spectacle",22,100,199,2022,1969-01-01,PARIS 16,75016,75116,1 PL TROCADERO ET 11 NOVEMBRE,,94
353155492,35315549200021,LACTALIS INTERNATIONAL,True,0,Inscrit,Société en nom collectif,5202,46.33Z,"Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles","Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,1990-01-01,CHOISY-LE-ROI,94600,94022,16 AVENUE JEAN JAURES,IMMEUBLE ORIX,94
302476213,30247621300038,SARL RENZ,True,0,Inscrit,"EURL, entreprise unipersonnelle à responsabilité limitée",5498,25.99A,Fabrication d'articles métalliques ménagers,"Fabrication de produits métalliques, à l'exception des machines et des équipements",21,50,99,2022,1975-01-01,WOUSTVILLER,57915,57752,1 RUE DES ECRIVAINS,,94
349355529,34935552900034,MMP PREMIUM SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,17.21B,Fabrication de cartonnages,Industrie du papier et du carton,31,200,249,2023,1988-12-19,ANCENIS-SAINT-GEREON,44150,44003,800 RUE DU TERTRE,,94
385106372,38510637200027,PATRIARCHE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,71.11Z,Activités d'architecture,Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,32,250,499,2022,1992-04-01,LE BOURGET-DU-LAC,73370,73051,SAVOIE TECHNOLAC,TAXIWAY,94
849896279,84989627900015,ELCO,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,25.73B,Fabrication d'autres outillages,"Fabrication de produits métalliques, à l'exception des machines et des équipements",21,50,99,2022,2019-04-01,FOUGERES,35300,35115,23 B RUE COLBERT,,94
945850246,94585024600014,WELEDA,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,46.45Z,Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2022,1955-01-01,HUNINGUE,68330,68149,9 RUE EUGENE JUNG,,94
817490899,81749089900025,TABESTO,True,0,Inscrit,"SAS, société par actions simplifiée",5710,58.29C,Édition de logiciels applicatifs,Édition,21,50,99,2022,2015-12-22,VINCENNES,94300,94080,112 AVENUE DE PARIS,CS 60002,94
389559212,38955921200029,CONGRES MAILLOT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,56.10A,Restauration traditionnelle,Restauration,21,50,99,2022,1992-12-30,PARIS,75017,75117,80 AVENUE DE LA GRANDE ARMEE,,94
480879733,48087973300040,AXELOR,True,0,Inscrit,"SAS, société par actions simplifiée",5710,58.29C,Édition de logiciels applicatifs,Édition,21,50,99,2022,2005-02-21,CHAMPS-SUR-MARNE,77420,77083,23 RUE ALFRED NOBEL,,94
399155621,39915562100044,SERCO SARL,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,25.62B,Mécanique industrielle,"Fabrication de produits métalliques, à l'exception des machines et des équipements",21,50,99,2022,1994-12-01,SAINT-GENIS-POUILLY,01630,01354,15 RUE LOUIS ET AUGUSTE LUMIERE,LE TECHNOPARC GESSEIN,94
423784610,42378461000051,XILAM ANIMATION,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,59.11A,Production de films et de programmes pour la télévision,"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale",22,100,199,2022,1999-07-01,PARIS,75010,75110,57 BOULEVARD DE LA VILLETTE,,94
877280313,87728031300025,SOCOMORE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,20.30Z,"Fabrication de peintures, vernis, encres et mastics",Industrie chimique,22,100,199,2023,1972-01-01,VANNES,56000,56260,AVENUE PAUL DUPLAIX,ZI DU PRAT,94
443671219,44367121900063,BAC UP,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,80.10Z,Activités de sécurité privée,Enquêtes et sécurité,32,250,499,2022,2002-11-02,SAINT-MAUR-DES-FOSSES,94100,94068,33 AVENUE DE LATTRE DE TASSIGNY,,94
340138957,34013895700089,ASS ST MICHEL DE PICPUS,True,0,Non inscrit,Association déclarée,9220,85.31Z,Enseignement secondaire général,Enseignement,32,250,499,2022,1986-09-10,PARIS,75012,75112,53 RUE DE LA GARE DE REUILLY,,94
510469406,51046940600019,DMC,True,0,Inscrit,"SAS, société par actions simplifiée",5710,13.10Z,Préparation de fibres textiles et filature,Fabrication de textiles,22,100,199,2022,2009-02-12,MULHOUSE,68200,68224,13 RUE DE PFASTATT,,94
638500413,63850041300064,CHARCUTERIE PIERRE SCHMIDT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,10.85Z,Fabrication de plats préparés,Industries alimentaires,32,250,499,2022,1963-01-01,WEYERSHEIM,67720,67529,21 RUE DU RIED,ZONE ARTISANALE,94
432108264,43210826400024,CMFCS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,56.10C,Restauration de type rapide,Restauration,21,50,99,2022,2000-06-21,CRETEIL,94000,94028,CENTRE COMMER REG CRETEIL,,94
401343637,40134363700054,ADDEV MICEL,True,0,Inscrit,"SAS, société par actions simplifiée",5710,22.29A,Fabrication de pièces techniques à base de matières plastiques,Fabrication de produits en caoutchouc et en plastique,21,50,99,2022,1995-06-12,SAINT-CHAMOND,42400,42207,GENTIALON,PARC D ACTIVITE STELYTEC,94
785773367,78577336700046,ASSAP ASSOCIATION D AIDE A LA PERSONNE,True,0,Non inscrit,Association déclarée,9220,86.90D,Activités des infirmiers et des sages-femmes,Activités pour la santé humaine,21,50,99,2022,1900-01-01,SAINT-MAUR-DES-FOSSES,94100,94068,10 QUAI BEAUBOURG,,94
199405515,19940551500016,CLG COLLEGE EUGENE CHEVREUL,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1965-05-01,L'HAY-LES-ROSES,94240,94038,137 BD PAUL VAILLANT COUTURIER,,94
504866120,50486612000034,KIDDO & CO,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,96.09Z,Autres services personnels n.c.a.,Autres services personnels,21,50,99,2022,2008-06-23,NOGENT-SUR-MARNE,94130,94052,173 GRANDE RUE CHARLES DE GAULLE,,94
403631872,40363187200054,TOUTADOM,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41B,Transports routiers de fret de proximité,Transports terrestres et transport par conduites,22,100,199,2022,1996-01-23,EPINAY-SUR-SEINE,93800,93031,1 VILLA CHARLES,,94
351305180,35130518000066,F.D.I MATELEC,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,26.30Z,Fabrication d'équipements de communication,"Fabrication de produits informatiques, électroniques et optiques",22,100,199,2022,1989-07-01,CHOLET,49300,49099,110 RUE PIERRE-GILLES DE GENNES,ZI DU CORMIER,94
310802251,31080225100044,MSA IDF MSA ILE DE FRANCE,True,0,Non inscrit,Mutualité sociale agricole,8140,84.30A,Activités générales de sécurité sociale,Administration publique et défense ; sécurité sociale obligatoire,32,250,499,2022,1900-01-01,GENTILLY,94250,94037,131 AVENUE PAUL VAILLANT-COUTURIER,,94
852107648,85210764800028,ESME,True,0,Inscrit,"SAS, société par actions simplifiée",5710,85.42Z,Enseignement supérieur,Enseignement,32,250,499,2023,2019-06-26,IVRY-SUR-SEINE,94200,94041,38 RUE MOLIERE,,94
448572883,44857288300057,NAT SYSTEM,True,0,Inscrit,"SAS, société par actions simplifiée",5710,58.29B,Édition de logiciels outils de développement et de langages,Édition,22,100,199,2022,2003-04-15,MAISONS-ALFORT,94700,94046,31 COURS DES JUILLIOTTES,,94
309918464,30991846400160,BETON VICAT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,23.63Z,Fabrication de béton prêt à l'emploi,Fabrication d'autres produits minéraux non métalliques,32,250,499,2023,1977-01-01,L'ISLE-D'ABEAU,38080,38193,4 RUE ARISTIDE BERGES,LES TROIS VALLONS,94
380497701,38049770100207,QUARTUS RESIDENTIEL,True,0,Inscrit,"SAS, société par actions simplifiée",5710,41.10A,Promotion immobilière de logements,Construction de bâtiments,22,100,199,2022,1991-01-02,PARIS,75014,75114,143 BOULEVARD ROMAIN ROLLAND,,94
320128838,32012883800051,PHILIPPE BERMUDES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.31Z,Commerce de gros (commerce interentreprises) de fruits et légumes,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1980-09-01,ORLY,94310,94054,8 RUE DES LANCES,,94
494605488,49460548800068,FORSEE POWER,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,27.20Z,Fabrication de piles et d'accumulateurs électriques,Fabrication d'équipements électriques,32,250,499,2022,2007-02-28,IVRY-SUR-SEINE,94200,94041,1 BOULEVARD HIPPOLYTE MARQUES,,94
878110204,87811020400152,TRI'N'COLLECT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,38.21Z,Traitement et élimination des déchets non dangereux,"Collecte, traitement et élimination des déchets ; récupération",22,100,199,2023,2019-10-08,NANTES,44300,44109,RUE DE LA RAINIERE,,94
403182561,40318256100049,ONET PROPRETE TRANSPORTS URBAINS ILE DE FRANCE,True,0,Inscrit,Société en nom collectif,5202,81.29B,Autres activités de nettoyage n.c.a.,Services relatifs aux bâtiments et aménagement paysager,32,250,499,2022,1996-01-01,PARIS,75018,75118,1 BOULEVARD NEY,,94
502436942,50243694200051,UVET FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,79.11Z,Activités des agences de voyage,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes",21,50,99,2022,2008-05-01,SAINT-DENIS,93200,93066,1 BOULEVARD FELIX FAURE,100/102 RUE GABRIEL PERI,94
219400702,21940070200011,COMMUNE DE SANTENY,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,21,50,99,2023,1980-01-01,SANTENY,94440,94070,PLACE DU GENERAL DE GAULLE,,94
378747992,37874799200071,GERES RESTAURATION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,56.29A,Restauration collective sous contrat,Restauration,22,100,199,2023,1990-06-22,MELUN,77000,77288,1 ROUTE DE NANGIS,,94
384600516,38460051600015,ANTUNES SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.99C,Travaux de maçonnerie générale et gros œuvre de bâtiment,Travaux de construction spécialisés,22,100,199,2023,1992-01-01,SERVON,77170,77450,309 RUE DES ROSES,ZONE ARTISANALE,94
784280836,78428083600031,ISIT INSTITUT DE MANAGEMENT ET DE COMMUNICATION INTERCULTURELS,True,0,Non inscrit,Association déclarée,9220,85.59B,Autres enseignements,Enseignement,22,100,199,2022,1900-01-01,PARIS,75006,75106,39 B RUE D'ASSAS,,94
878358886,87835888600074,QUICK FRANCE EXPLOITATION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,56.10C,Restauration de type rapide,Restauration,31,200,249,2022,2019-10-16,AUBERVILLIERS,93300,93001,45 AVENUE VICTOR HUGO,BATIMENT 264,94
530168210,53016821000058,MEDICEA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.22Z,Conseil pour les affaires et autres conseils de gestion,Activités des sièges sociaux ; conseil de gestion,21,50,99,2022,2011-03-01,CACHAN,94230,94016,191 AVENUE ARISTIDE BRIAND,IMMEUBLE REFLEX,94
440018059,44001805900061,ECKES GRANINI FRANCE SNC,True,0,Inscrit,Société en nom collectif,5202,46.34Z,Commerce de gros (commerce interentreprises) de boissons,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2023,2001-12-01,MACON,71000,71270,138 RUE LAVOISIER,,94
491969689,49196968900059,NEXIALOG,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.22Z,Conseil pour les affaires et autres conseils de gestion,Activités des sièges sociaux ; conseil de gestion,22,100,199,2023,2006-10-16,PARIS,75009,75109,32 RUE DE TREVISE,,94
443748793,44374879300033,YSEIS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.20B,"Analyses, essais et inspections techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2023,2002-09-17,MAISONS-ALFORT,94700,94046,13 RUE CHEVREUL,,94
478202419,47820241900022,H2  PHARMA,True,0,Inscrit,"SAS, société par actions simplifiée",5710,21.20Z,Fabrication de préparations pharmaceutiques,Industrie pharmaceutique,21,50,99,2022,2004-07-23,BOIS-D'ARCY,78390,78073,21 RUE JACQUES TATI,Z.A.C. LA CROIX BONNET,94
925480030,92548003000012,S C P R SOC CAVES PRODUCTEURS REUNIS ROQUEFORT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.33Z,"Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles","Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2022,1954-01-01,ROQUEFORT-SUR-SOULZON,12250,12203,2 AVENUE FRANCOIS GALTIER,,94
327180493,32718049300014,SATECO,True,0,Inscrit,"SAS, société par actions simplifiée",5710,25.11Z,Fabrication de structures métalliques et de parties de structures,"Fabrication de produits métalliques, à l'exception des machines et des équipements",22,100,199,2023,1971-01-01,MIREBEAU,86110,86160,ZONE INDUSTRIELLE,,94
065801243,06580124300257,COMPAGNIE FRUITIERE FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.31Z,Commerce de gros (commerce interentreprises) de fruits et légumes,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,1965-01-01,CHEVILLY-LARUE,94550,94021,3 AVENUE DE L’ORLEANAIS,MIN DE RUNGIS BAT,94
351592233,35159223300016,HALBOUT S.A.,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,14.12Z,Fabrication de vêtements de travail,Industrie de l'habillement,21,50,99,2022,1989-07-26,DOCELLES,88460,88135,RUE DES COSTELLES,,94
814565461,81456546100039,ARSSP AGENCE ROYALE SERVICES SECURITE PRIVEE,True,0,Inscrit,"EURL, entreprise unipersonnelle à responsabilité limitée",5498,80.10Z,Activités de sécurité privée,Enquêtes et sécurité,21,50,99,2022,2015-08-01,SAINT-MANDE,94160,94067,16 RUE SACROT,,94
312733033,31273303300053,CORLET IMPRIMEUR,True,0,Inscrit,"SAS, société par actions simplifiée",5710,18.12Z,Autre imprimerie (labeur),Imprimerie et reproduction d'enregistrements,22,100,199,2022,1978-01-01,CONDE-EN-NORMANDIE,14110,14174,67 RUE MAXIMILIEN VOX,PARC D'ACTIVITES MAXIMILIEN VOX,94
775740822,77574082200447,CSEC AIR FRANCE COMITE SOCIAL ET ECONOMIQUE CENTRAL AIR FRANCE,True,0,Non inscrit,Comité social économique d’entreprise,8310,94.20Z,Activités des syndicats de salariés,Activités des organisations associatives,22,100,199,2023,1983-03-07,ROISSY-EN-FRANCE,95700,95527,45 AVENUE DE PARIS,BATIMENT PEGASE ETAGE 3 AILE EST,94
453873432,45387343200026,CTRE REEDUCATION FONCTIONNELLE DE PARIS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,86.10Z,Activités hospitalières,Activités pour la santé humaine,21,50,99,2022,2004-05-03,SAINT-DENIS,93200,93066,130 RUE DANIELLE CASANOVA,,94
429620388,42962038800018,GIBERT JOSEPH VITRY,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.19A,Centrales d'achat non alimentaires,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,2000-02-14,PARIS,75006,75106,5 RUE RACINE,,94
424097525,42409752500044,AGORA VITA,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,62.03Z,Gestion d'installations informatiques,"Programmation, conseil et autres activités informatiques",21,50,99,2023,1999-09-01,TOULOUSE,31100,31555,1 RUE PAUL MESPLE,,94
308619675,30861967500025,ECOLE DU BATIMENT ET DES TRAVAUX PUBLICS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,85.42Z,Enseignement supérieur,Enseignement,22,100,199,2022,1976-01-01,VINCENNES,94300,94080,30 RUE DE LA PAIX,,94
785683814,78568381400038,AIDAPAC INTERV DOMICILE PERS AGEES CHARENTON,True,0,Non inscrit,Association déclarée,9220,88.99B,Action sociale sans hébergement n.c.a.,Action sociale sans hébergement,21,50,99,2022,1900-01-01,CHARENTON-LE-PONT,94220,94018,8 QUAI DES CARRIERES,,94
671620813,67162081300103,SMTRT SOC MARS TRANSPORTS ROUTIERS TRANSIT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41A,Transports routiers de fret interurbains,Transports terrestres et transport par conduites,22,100,199,2022,1967-01-01,LE ROVE,13740,13088,3 ZONE ARTISANALE LES PIELETTES,,94
562093997,56209399700061,FRANCHE COMTE TRAVAUX PUBLICS,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,43.12A,Travaux de terrassement courants et travaux préparatoires,Travaux de construction spécialisés,22,100,199,2022,1956-01-01,VILLENEUVE-LE-ROI,94290,94077,300 RUE DES CARRIERES MORILLON,,94
785778440,78577844000012,O G E C PETIT VAL,True,0,Non inscrit,Association déclarée,9220,85.31Z,Enseignement secondaire général,Enseignement,22,100,199,2022,1900-01-01,SUCY-EN-BRIE,94370,94071,12 AVENUE ALBERT PLEUVRY,,94
885026658,88502665800215,NAPOLI GANG,True,0,Inscrit,"SAS, société par actions simplifiée",5710,56.21Z,Services des traiteurs,Restauration,21,50,99,2023,2020-07-03,PARIS,75002,75102,36 RUE DU SENTIER,,94
533075404,53307540400038,FRANCE SECURITY PRIVEE,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,80.10Z,Activités de sécurité privée,Enquêtes et sécurité,31,200,249,2022,2011-07-09,SAINT-OUEN-SUR-SEINE,93400,93070,9 AVENUE MICHELET,9-11,94
522075308,52207530800026,ACFLAM,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,56.10C,Restauration de type rapide,Restauration,21,50,99,2022,2010-04-26,PUTEAUX,92800,92062,66 QUAI DE DION BOUTON,,94
537934002,53793400200065,CEGELEC MISSENARD,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.21A,Travaux d'installation électrique dans tous locaux,Travaux de construction spécialisés,32,250,499,2022,2011-11-17,CLICHY,92110,92024,50 RUE MADAME DE SANZILLON,,94
429302359,42930235900030,SYNERGIS ENVIRONNEMENT,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,22,100,199,2023,2000-01-01,BEAUCOUZE,49070,49020,2 RUE AMEDEO AVOGADRO,,94
800922718,80092271800039,AFTCOM AGENCE FRANCAISE DE TRADUCTION ET DE COMMUNICATION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,74.30Z,Traduction et interprétation,"Autres activités spécialisées, scientifiques et techniques",21,50,99,2022,2014-03-01,IVRY-SUR-SEINE,94200,94041,6 B RUE JEAN BONNEFOIX,,94
330320045,33032004500157,INRR INDUSTRIE NOUVELLE RECUPERATION REPARTIO,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.73A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2023,1984-07-24,VILLENEUVE-LES-BOULOC,31620,31587,8 AVENUE DE LA TUILERIE,ZAC EUROCENTRE,94
